,co2,Cond,Latitude,Longitude,ODO % sat,ODO mg/L,Temp,fDOM QSU,fDOM RFU,pH
11/2/2014 2:23,1920.42307,54,-0.199779728,-51.29300105,89.18333333,6.734333333,30.05276667,44.62766667,3.237333333,6.99
11/2/2014 2:23,1918.83569,54,-0.200978508,-51.29378233,89.1,6.73,30.0504,44.75533333,3.28,6.99
11/2/2014 2:24,1917.09693,54,-0.202139402,-51.29460786,89.29,6.744,30.04536667,44.826,3.303333333,6.998
11/2/2014 2:24,1915.16654,54,-0.203354359,-51.29533072,89.39,6.753,30.03933333,44.89666667,3.326,6.996
11/2/2014 2:25,1913.26707,54,-0.204599574,-51.29600873,89.40666667,6.755666667,30.03203333,45.33533333,3.472666667,6.99
11/2/2014 2:26,1909.69796,54,-0.206935862,-51.29755771,89.13666667,6.737,30.0253,47.24066667,4.107666667,6.99
11/2/2014 2:26,1907.79713,54,-0.208072532,-51.2983798,89.81,6.787,30.0167,47.171,4.083666667,6.991333333
11/2/2014 2:27,1905.72777,54,-0.209250692,-51.29915656,89.90333333,6.792666667,30.01933333,47.04366667,4.041666667,6.990333333
11/2/2014 2:27,1903.80843,54,-0.210416699,-51.2999546,89.78,6.783666667,30.02563333,46.95933333,4.014,6.99
11/2/2014 2:28,1902.46583,54,-0.211567869,-51.30077569,89.77,6.781333333,30.03136667,46.93333333,4.005666667,6.99
11/2/2014 2:28,1901.7555,54,-0.212752316,-51.30156074,89.7,6.778666667,30.03296667,46.919,4.001,6.99
11/2/2014 2:29,1901.52067,54,-0.21387985,-51.30243774,89.77,6.782,30.02733333,46.99766667,4.026666667,6.99
11/2/2014 2:29,1901.44539,54,-0.21505164,-51.30331021,89.54333333,6.766,30.01496667,47.06766667,4.050666667,6.997
11/2/2014 2:30,1901.48274,54,-0.216233823,-51.3041204,89.56666667,6.769333333,30.00433333,47.02666667,4.036,6.991666667
11/2/2014 2:30,1901.47535,54,-0.217449702,-51.30490386,89.63666667,6.773333333,30.0035,47.06833333,4.05,6.99
11/2/2014 2:31,1901.42981,54,-0.218686536,-51.3056506,89.72333333,6.781666667,30.00516667,47.084,4.056666667,6.99
11/2/2014 2:31,1901.51797,54,-0.219932757,-51.30641537,89.78333333,6.786,30.00183333,47.09133333,4.058,6.986333333
11/2/2014 2:32,1902.0166,54,-0.221197251,-51.30715398,89.49,6.764666667,30.00646667,47.322,4.135,6.986666667
11/2/2014 2:32,1902.86215,54,-0.222478341,-51.30785504,89.36333333,6.753333333,30.01013333,47.43933333,4.173,6.99
11/2/2014 2:33,1903.98812,54,-0.223752055,-51.30854898,89.05,6.729666667,30.0156,47.663,4.248666667,6.988
11/2/2014 2:33,1905.34212,54,-0.225019315,-51.30925365,88.87333333,6.716,30.02026667,47.721,4.268333333,6.99
11/2/2014 2:34,1906.73807,54,-0.226299316,-51.30993065,89.42,6.756333333,30.02283333,47.62766667,4.237333333,6.982
11/2/2014 2:34,1908.12347,54,-0.227535479,-51.3106753,89.49666667,6.761,30.02,47.53433333,4.205666667,6.985666667
11/2/2014 2:35,1909.58119,54,-0.228796536,-51.31142682,89.30666667,6.747333333,30.019,47.54833333,4.210666667,6.98
11/2/2014 2:35,1911.00622,54,-0.230056085,-51.31218748,89.67666667,6.775333333,30.0181,47.62833333,4.239,6.98
11/2/2014 2:36,1912.22115,54,-0.231324602,-51.31297295,89.58666667,6.769333333,30.0113,47.65266667,4.244,6.98
11/2/2014 2:36,1913.39435,54,-0.232570991,-51.31375708,89.20333333,6.740666667,30.01323333,47.70966667,4.265333333,6.984333333
11/2/2014 2:37,1914.44633,54,-0.233822493,-51.31454112,89.52333333,6.764,30.0134,47.354,4.145333333,6.98
11/2/2014 2:37,1915.30046,54,-0.23504843,-51.31531569,89.81333333,6.787666667,30.01273333,46.407,3.830666667,6.98
11/2/2014 2:38,1916.28219,54,-0.236286689,-51.3160958,89.44333333,6.759,30.0197,46.19633333,3.76,6.98
11/2/2014 2:38,1917.80934,54,-0.237484546,-51.31691429,89.12,6.733333333,30.02853333,46.113,3.731,6.98
11/2/2014 2:39,1919.5654,54,-0.238687852,-51.31770889,89.16,6.735666667,30.0338,46.13766667,3.741333333,6.98
11/2/2014 2:39,1921.53818,54.93333333,-0.239921249,-51.31849486,88.92666667,6.715666667,30.0402,47.31666667,4.132,6.976666667
11/2/2014 2:40,1923.37536,54.43333333,-0.241090106,-51.31935996,88.75333333,6.704,30.0421,47.67766667,4.253333333,6.979
11/2/2014 2:40,1925.11801,54.5,-0.242221495,-51.32028088,89.37,6.748666667,30.04393333,47.59066667,4.224,6.97
11/2/2014 2:41,1926.75755,54.03333333,-0.243353052,-51.32118277,89.40333333,6.752666667,30.04246667,47.457,4.179666667,6.98
11/2/2014 2:41,1928.26296,54,-0.244527273,-51.32203689,89.34666667,6.747666667,30.04386667,47.23233333,4.105,6.98
11/2/2014 2:42,1929.68914,54,-0.2456968,-51.32289134,90.00333333,6.798333333,30.045,46.78666667,3.956333333,6.98
11/2/2014 2:42,1930.81034,54,-0.246878313,-51.32371377,89.9,6.789666667,30.04773333,47.21633333,4.1,6.982
11/2/2014 2:43,1931.88681,54,-0.248031411,-51.32459505,89.85,6.785333333,30.05196667,47.27033333,4.117,6.98
11/2/2014 2:43,1933.04988,54,-0.249204123,-51.32547816,89.40666667,6.752333333,30.0514,47.29433333,4.125666667,6.982
11/2/2014 2:44,1934.15356,54,-0.250354456,-51.32636757,89.4,6.751,30.05493333,47.23966667,4.107333333,6.981666667
11/2/2014 2:44,1935.22637,54,-0.251502609,-51.32724456,89.64333333,6.769666667,30.0545,47.10766667,4.063,6.984666667
11/2/2014 2:45,1936.12674,54,-0.252678255,-51.32808552,90.26666667,6.817666667,30.0475,46.764,3.949333333,6.99
11/2/2014 2:45,1936.92285,54,-0.253824648,-51.32892891,90.16666667,6.810666667,30.04126667,46.661,3.913333333,6.99
11/2/2014 2:46,1938.8915,54,-0.256140986,-51.33058903,89.12333333,6.731666667,30.04023333,47.59533333,4.226,6.99
11/2/2014 2:47,1940.07164,54,-0.257321494,-51.33139595,88.88333333,6.712333333,30.04923333,47.57533333,4.218333333,6.986666667
11/2/2014 2:47,1941.01973,54,-0.258493703,-51.33223238,88.87666667,6.71,30.05353333,47.53066667,4.205,6.985333333
11/2/2014 2:48,1942.05964,54,-0.259643365,-51.33305104,88.88666667,6.71,30.05476667,47.55,4.211,6.983
11/2/2014 2:48,1942.983,54,-0.260815574,-51.33384096,88.92,6.714333333,30.05243333,47.54966667,4.21,6.98
11/2/2014 2:49,1943.48395,54,-0.261989711,-51.33464386,89.12666667,6.732,30.0495,47.49133333,4.191,6.98
11/2/2014 2:49,1943.69107,54,-0.263193855,-51.33545548,89.66,6.770666667,30.05016667,47.455,4.178333333,6.98
11/2/2014 2:50,1943.54483,54,-0.264373776,-51.33625268,89.36666667,6.75,30.0476,47.335,4.139,6.980666667
11/2/2014 2:50,1943.24601,54,-0.265568448,-51.33703597,89.35,6.748666667,30.04213333,47.47633333,4.186333333,6.984666667
11/2/2014 2:51,1942.87019,54,-0.266744765,-51.33782202,89.25,6.743,30.0382,47.462,4.181666667,6.98
11/2/2014 2:51,1942.6902,54,-0.267950334,-51.33857992,89.47,6.758333333,30.04063333,47.552,4.210666667,6.98
11/2/2014 2:52,1942.43802,54,-0.269127237,-51.33937008,89.82666667,6.785,30.04733333,47.561,4.214,6.98
11/2/2014 2:52,1941.99936,54,-0.270300452,-51.34016166,89.63666667,6.768666667,30.0522,47.48366667,4.189,6.983
11/2/2014 2:53,1941.62806,54,-0.271454221,-51.34100648,89.41,6.751666667,30.05223333,47.48533333,4.19,6.99
11/2/2014 2:53,1941.31933,54,-0.272654677,-51.34173755,89.33666667,6.748,30.04716667,47.48666667,4.19,6.984
11/2/2014 2:54,1941.31243,54,-0.273848427,-51.34251572,89.38666667,6.750333333,30.04443333,47.54266667,4.209333333,6.99
11/2/2014 2:54,1941.56484,54,-0.274993982,-51.34335676,89.07666667,6.727666667,30.0415,47.62066667,4.235,6.986333333
11/2/2014 2:55,1941.59899,54,-0.27620282,-51.34408565,88.97,6.720333333,30.04163333,47.61033333,4.230666667,6.989666667
11/2/2014 2:55,1941.14726,54,-0.277469493,-51.34472083,89.51,6.760666667,30.04396667,47.388,4.156,6.980666667
11/2/2014 2:56,1940.52275,54,-0.278713116,-51.34537227,89.45,6.755666667,30.04823333,47.29266667,4.124333333,6.98
11/2/2014 2:56,1939.67886,54,-0.279985154,-51.34600678,89.57666667,6.763,30.04993333,47.31933333,4.134,6.98
11/2/2014 2:57,1938.97089,54,-0.281264987,-51.34659201,89.37333333,6.751666667,30.0455,47.60533333,4.229666667,6.98
11/2/2014 2:57,1938.45004,54,-0.282588741,-51.34712786,89.54333333,6.762666667,30.04096667,47.59666667,4.226,6.989
11/2/2014 2:58,1938.1127,54,-0.283895563,-51.34766841,89.66333333,6.772666667,30.03516667,47.63033333,4.238,6.99
11/2/2014 2:58,1937.94349,54.06666667,-0.285217892,-51.34814652,90.03333333,6.801666667,30.0296,47.60266667,4.228,6.986333333
11/2/2014 2:59,1937.74682,54.56666667,-0.286539132,-51.34860652,90.30333333,6.822333333,30.03296667,47.57533333,4.219333333,6.99
11/2/2014 2:59,1937.61969,54,-0.287839081,-51.34914514,90.35333333,6.824,30.03886667,47.50933333,4.197,6.99
11/2/2014 3:00,1937.6114,54.2,-0.28911137,-51.34969776,90.17666667,6.811,30.0399,47.547,4.209666667,6.99
11/2/2014 3:00,1937.63916,54,-0.290398663,-51.35022246,90.15666667,6.809,30.04436667,47.54866667,4.211333333,6.99
11/2/2014 3:01,1937.76897,54,-0.291718394,-51.35075714,90.01666667,6.798333333,30.05003333,47.557,4.212333333,6.99
11/2/2014 3:01,1937.94148,54,-0.293031083,-51.35123818,89.66,6.770333333,30.0526,47.434,4.171666667,6.99
11/2/2014 3:02,1938.20463,54,-0.294335559,-51.35173045,89.46333333,6.755333333,30.053,47.173,4.085666667,6.99
11/2/2014 3:02,1938.51909,54.23333333,-0.295632826,-51.35219347,89.54333333,6.763666667,30.0536,47.149,4.077333333,6.99
11/2/2014 3:03,1938.54398,54.43333333,-0.296968902,-51.35262807,90.05333333,6.801666667,30.0539,46.54566667,3.875666667,6.99
11/2/2014 3:03,1938.2875,55,-0.298293913,-51.35310844,90.17,6.809666667,30.0542,46.47233333,3.853,6.99
11/2/2014 3:04,1938.0959,55,-0.299617583,-51.35359148,89.58,6.764666667,30.05846667,47.23966667,4.108,6.986333333
11/2/2014 3:04,1938.03162,54.86666667,-0.300962375,-51.35404453,89.71333333,6.773,30.06263333,47.22566667,4.102,6.983666667
11/2/2014 3:05,1937.72158,54.36666667,-0.302314712,-51.35447117,90.08,6.803,30.0586,47.43666667,4.174,6.99
11/2/2014 3:05,1937.43994,54.16666667,-0.303658666,-51.35491038,90.05,6.800333333,30.0553,47.57866667,4.221,6.988333333
11/2/2014 3:06,1937.11091,54.2,-0.305010667,-51.3553019,89.85666667,6.784666667,30.05626667,47.59533333,4.227,6.989
11/2/2014 3:06,1936.7354,54.46666667,-0.306361746,-51.35574706,90.41,6.826666667,30.05806667,47.54333333,4.209,6.99
11/2/2014 3:07,1936.4387,54.86666667,-0.307675526,-51.35627965,89.95666667,6.792666667,30.05606667,47.59333333,4.224,6.99
11/2/2014 3:07,1936.19869,55,-0.308984192,-51.35680938,89.8,6.781,30.05406667,47.54833333,4.210666667,6.99
11/2/2014 3:08,1935.97258,55,-0.31032932,-51.3572817,90.15,6.806666667,30.06206667,47.22033333,4.101666667,6.99
11/2/2014 3:08,1935.60234,55,-0.311656343,-51.35774279,90.14,6.804666667,30.07216667,46.862,3.981666667,6.986666667
11/2/2014 3:09,1935.32194,55,-0.312972888,-51.35829926,89.74,6.773,30.0783,46.79133333,3.957666667,6.984333333
11/2/2014 3:09,1935.25309,55,-0.314275939,-51.35884208,89.83333333,6.78,30.08066667,46.392,3.824333333,6.99
11/2/2014 3:10,1935.355,55,-0.315580918,-51.35940308,89.32,6.742,30.07813333,46.344,3.808,6.99
11/2/2014 3:10,1935.45204,55,-0.316877682,-51.3599971,89.34,6.744,30.0759,46.33966667,3.808333333,6.99
11/2/2014 3:11,1935.52246,55,-0.318164052,-51.36060697,89.43333333,6.750666667,30.0739,46.208,3.764666667,6.99
11/2/2014 3:11,1935.60189,55,-0.319464505,-51.36119982,89.67,6.769333333,30.07396667,46.13966667,3.741666667,6.99
11/2/2014 3:12,1935.69148,55,-0.32074945,-51.3617946,90.00333333,6.794,30.0732,46.184,3.755333333,6.995666667
11/2/2014 3:12,1935.86616,55,-0.322056022,-51.36235946,89.64333333,6.765333333,30.07456667,46.209,3.764333333,6.992666667
11/2/2014 3:13,1936.12426,55,-0.323350774,-51.3629218,89.69666667,6.772333333,30.07353333,46.26466667,3.782666667,6.997333333
11/2/2014 3:13,1936.4885,55,-0.32462365,-51.36352228,89.55333333,6.763,30.07216667,47.28833333,4.124,6.99
11/2/2014 3:14,1936.87989,55,-0.325936927,-51.36405663,89.48666667,6.756333333,30.06986667,47.50366667,4.196,6.99
11/2/2014 3:14,1937.20687,55,-0.327239474,-51.36460237,89.52333333,6.76,30.0651,47.57233333,4.219333333,6.99
11/2/2014 3:15,1937.44978,55,-0.32853934,-51.36516228,89.28,6.739333333,30.06143333,47.60733333,4.23,6.988
11/2/2014 3:15,1937.65358,55,-0.329830488,-51.36570359,89.10666667,6.73,30.0584,47.62666667,4.236666667,6.996
11/2/2014 3:16,1937.79646,55,-0.331153153,-51.3661692,89.02,6.723666667,30.05483333,47.62466667,4.235,6.992666667
11/2/2014 3:16,1938.00775,55,-0.332479924,-51.36664873,89.49,6.757666667,30.0534,47.478,4.187,6.983333333
11/2/2014 3:17,1938.21664,55,-0.333792027,-51.36716782,90.17,6.81,30.0525,47.157,4.080333333,6.986333333
11/2/2014 3:17,1938.3732,55,-0.335126091,-51.36763981,89.92666667,6.791,30.0503,47.15466667,4.078,6.993333333
11/2/2014 3:18,1938.56428,55,-0.336466106,-51.36813208,89.83333333,6.783333333,30.05246667,47.476,4.185666667,6.983
11/2/2014 3:18,1938.79483,55,-0.337781981,-51.36864874,89.48666667,6.758333333,30.05213333,47.54,4.207666667,6.99
11/2/2014 3:19,1939.05459,55,-0.3390883,-51.36921921,90.18,6.809666667,30.04936667,47.472,4.185333333,6.99
11/2/2014 3:19,1939.43948,55,-0.340378108,-51.36979999,90.90333333,6.866,30.0464,47.50533333,4.196,6.997
11/2/2014 3:20,1939.93559,55,-0.341694737,-51.37032252,90.60333333,6.843333333,30.044,47.42933333,4.170666667,6.993666667
11/2/2014 3:20,1940.46978,55,-0.343008433,-51.37084119,91.73,6.928,30.0405,47.315,4.132,6.99
11/2/2014 3:21,1941.81493,55,-0.345633477,-51.37189714,90.25666667,6.818333333,30.03083333,47.641,4.241333333,6.982333333
11/2/2014 3:22,1942.57051,55,-0.346929403,-51.37247281,91.02,6.875666667,30.0324,47.51933333,4.202,6.983
11/2/2014 3:22,1943.3742,55,-0.348227592,-51.37306348,90.56,6.840333333,30.03246667,47.60966667,4.230666667,6.989
11/2/2014 3:23,1944.35573,55,-0.349504072,-51.37368961,89.79,6.783,30.03683333,47.37633333,4.152666667,6.984666667
11/2/2014 3:23,1945.34136,55,-0.350751635,-51.3743688,89.82,6.784333333,30.0431,46.92633333,4.002666667,6.982333333
11/2/2014 3:24,1946.30941,55,-0.352049991,-51.37496274,89.48,6.758,30.04693333,46.99266667,4.024,6.99
11/2/2014 3:24,1947.17993,55,-0.353329489,-51.37557143,89.42666667,6.752666667,30.04993333,47.608,4.231666667,6.99
11/2/2014 3:25,1948.01714,55,-0.354598342,-51.37622606,89.55333333,6.762666667,30.05366667,47.519,4.199666667,6.99
11/2/2014 3:25,1948.82203,55,-0.355827045,-51.37693425,89.31333333,6.744,30.05583333,47.51833333,4.200333333,6.982333333
11/2/2014 3:26,1949.61351,55,-0.357086174,-51.37757831,88.97333333,6.718333333,30.05756667,47.55433333,4.213333333,6.986
11/2/2014 3:26,1950.4502,55,-0.358332731,-51.37826303,88.74333333,6.701,30.0623,47.55466667,4.212666667,6.98
11/2/2014 3:27,1951.29127,55,-0.359573001,-51.37895487,89.23,6.738,30.06593333,47.449,4.176333333,6.98
11/2/2014 3:27,1952.18824,55,-0.360819558,-51.37965334,89.85,6.782666667,30.07006667,47.461,4.18,6.978333333
11/2/2014 3:28,1953.04501,55,-0.36201532,-51.38043168,89.26333333,6.739,30.0736,47.505,4.198333333,6.981
11/2/2014 3:28,1953.73288,55,-0.363218375,-51.38119058,88.98,6.717333333,30.07483333,47.48366667,4.188666667,6.98
11/2/2014 3:29,1954.52977,55,-0.364453197,-51.3818955,88.7,6.697,30.07183333,47.38866667,4.157,6.98
11/2/2014 3:29,1955.5469,55,-0.365672428,-51.38263076,88.43666667,6.676666667,30.07043333,47.36366667,4.15,6.987666667
11/2/2014 3:30,1956.81649,55,-0.36689627,-51.38335244,88.35,6.673333333,30.05853333,47.409,4.164,6.980333333
11/2/2014 3:30,1958.1741,55,-0.368134528,-51.38407798,88.96,6.717666667,30.0491,47.574,4.218666667,6.98
11/2/2014 3:31,1959.56341,55,-0.369381001,-51.38478289,88.73,6.701666667,30.0461,47.593,4.226,6.98
11/2/2014 3:31,1961.09886,55,-0.370605513,-51.38552494,88.5,6.683333333,30.04856667,47.551,4.212,6.98
11/2/2014 3:32,1962.42361,55,-0.371781075,-51.38635878,88.65,6.693666667,30.05256667,47.57066667,4.218,6.98
11/2/2014 3:32,1963.46862,55,-0.372969629,-51.38715849,89.16333333,6.733666667,30.05973333,47.444,4.176,6.989
11/2/2014 3:33,1964.32275,55,-0.374170337,-51.38793415,89.77666667,6.778666667,30.0658,47.48233333,4.188666667,6.989
11/2/2014 3:33,1965.07674,55,-0.375355035,-51.38872247,90.24,6.812333333,30.07433333,47.54133333,4.207,6.981333333
11/2/2014 3:34,1965.79626,55,-0.376495225,-51.38957022,89.81,6.778333333,30.08316667,47.56,4.215,6.988666667
11/2/2014 3:34,1966.49893,55,-0.377728539,-51.39027698,89.44,6.75,30.0902,47.528,4.202333333,6.987666667
11/2/2014 3:35,1967.15767,55,-0.378912231,-51.39106563,89.57,6.76,30.09253333,47.406,4.163666667,6.983333333
11/2/2014 3:35,1967.68712,55,-0.380008249,-51.39196048,89.35,6.745,30.07223333,47.55566667,4.213,6.985333333
11/2/2014 3:36,1968.34739,55,-0.381118599,-51.39284612,88.95,6.721333333,30.00923333,47.63566667,4.240666667,6.988333333
11/2/2014 3:36,1968.8855,55,-0.382236578,-51.39371742,89.28333333,6.752333333,29.96876667,47.58566667,4.222333333,6.99
11/2/2014 3:37,1969.34613,55,-0.383369308,-51.39456684,89.69666667,6.785666667,29.95473333,47.60866667,4.230333333,6.988333333
11/2/2014 3:37,1969.62971,55,-0.384511929,-51.39541718,89.08,6.74,29.94323333,47.57366667,4.218,6.985666667
11/2/2014 3:38,1969.57798,55,-0.385610294,-51.39628873,88.78666667,6.720333333,29.9243,47.507,4.195666667,6.988
11/2/2014 3:38,1969.21103,55,-0.386713101,-51.39716531,88.7,6.715666667,29.90143333,47.49533333,4.192666667,6.99
11/2/2014 3:39,1968.70149,55,-0.387799647,-51.39804156,88.60333333,6.71,29.88603333,47.556,4.212,6.99
11/2/2014 3:39,1968.18403,55,-0.388897927,-51.39888159,88.54333333,6.706333333,29.8805,47.58733333,4.223333333,6.99
11/2/2014 3:40,1967.68945,55,-0.389960501,-51.399758,88.5,6.702666667,29.87856667,47.57233333,4.218666667,6.99
11/2/2014 3:40,1967.11857,55,-0.391024081,-51.40066174,88.5,6.7,29.87586667,47.612,4.232333333,6.99
11/2/2014 3:41,1966.61066,55,-0.392085901,-51.40155341,88.93333333,6.737,29.87616667,47.61566667,4.233333333,6.99
11/2/2014 3:42,1966.21408,55,-0.394252287,-51.4033069,88.48666667,6.701333333,29.88766667,47.78166667,4.288333333,6.99
11/2/2014 3:42,1966.40918,55,-0.395357022,-51.40417342,88.31333333,6.687666667,29.89433333,47.77666667,4.285333333,6.98
11/2/2014 3:43,1966.8001,55,-0.396457566,-51.40504095,88.17666667,6.677666667,29.89486667,47.79133333,4.291666667,6.987333333
11/2/2014 3:43,1967.38875,55,-0.397567414,-51.40589548,88.06666667,6.669666667,29.8953,47.816,4.299666667,6.981333333
11/2/2014 3:44,1968.1094,55,-0.398698971,-51.40672035,88,6.66,29.89953333,47.81266667,4.298333333,6.98
11/2/2014 3:44,1968.87451,55,-0.399834635,-51.40756273,88,6.66,29.89806667,47.87066667,4.318666667,6.98
11/2/2014 3:45,1969.66622,55,-0.400949009,-51.40840762,88.21666667,6.678666667,29.8957,47.81866667,4.300333333,6.983666667
11/2/2014 3:45,1970.36932,55,-0.402076291,-51.40924506,88.96333333,6.736333333,29.89333333,47.602,4.227,6.988333333
11/2/2014 3:46,1970.92437,55,-0.403224444,-51.4100524,88.70666667,6.717333333,29.89093333,47.743,4.275666667,6.98
11/2/2014 3:46,1971.00029,55,-0.404358096,-51.41087961,88.46666667,6.697,29.9053,47.791,4.291666667,6.98
11/2/2014 3:47,1970.81518,55,-0.405509435,-51.41166508,88.26,6.682333333,29.91553333,47.78866667,4.291,6.98
11/2/2014 3:47,1970.6183,55,-0.406668484,-51.41243219,88.12,6.669666667,29.9144,47.79666667,4.291666667,6.98
11/2/2014 3:48,1970.54392,55,-0.407818984,-51.41318799,87.98,6.661333333,29.9162,47.756,4.280333333,6.98
11/2/2014 3:48,1970.55705,55,-0.408976274,-51.41394655,88.42666667,6.694,29.91216667,47.63733333,4.240333333,6.98
11/2/2014 3:49,1970.96221,55,-0.410140855,-51.41468885,88.14666667,6.673,29.9079,47.65233333,4.245666667,6.98
11/2/2014 3:49,1971.79736,55,-0.411308035,-51.41542621,87.95,6.658333333,29.9059,47.63566667,4.238666667,6.972666667
11/2/2014 3:50,1972.85665,55,-0.412475048,-51.41612358,87.93333333,6.653666667,29.90756667,47.60333333,4.23,6.976333333
11/2/2014 3:50,1974.19544,55,-0.413671397,-51.41677645,89.29,6.758666667,29.91653333,47.50866667,4.196666667,6.978333333
11/2/2014 3:51,1975.82317,55,-0.414858777,-51.41743535,90.11333333,6.820666667,29.92356667,47.536,4.206666667,6.97
11/2/2014 3:51,1977.53343,55,-0.416042972,-51.41810146,90.91333333,6.880666667,29.92783333,47.62133333,4.234666667,6.972666667
11/2/2014 3:52,1979.55977,55,-0.417224988,-51.41875701,90.08666667,6.818666667,29.93133333,47.584,4.223333333,6.98
11/2/2014 3:52,1981.76838,55,-0.418448159,-51.4193538,91.71,6.940666667,29.93423333,47.491,4.191,6.98
11/2/2014 3:53,1984.08561,55,-0.419680467,-51.41993609,90.78,6.87,29.93606667,47.53466667,4.205666667,6.976666667
11/2/2014 3:53,1986.56393,55,-0.420911098,-51.42051956,91.06333333,6.889666667,29.94186667,47.18666667,4.089666667,6.97
11/2/2014 3:54,1989.19213,55,-0.422152542,-51.42108408,91.24666667,6.903,29.94993333,47.03666667,4.039,6.97
11/2/2014 3:54,1992.23002,55,-0.423404714,-51.42163988,90.15666667,6.82,29.95456667,47.18733333,4.091,6.97
11/2/2014 3:55,1995.48716,55,-0.424632244,-51.42223676,90.45666667,6.843333333,29.95656667,46.78666667,3.957,6.97
11/2/2014 3:55,1999.24165,55,-0.425870419,-51.42278024,90.27333333,6.828666667,29.95803333,46.65966667,3.913333333,6.97
11/2/2014 3:56,2003.06282,55,-0.427133488,-51.42328693,91.46333333,6.918,29.9621,46.44633333,3.844333333,6.97
11/2/2014 3:56,2006.95259,55,-0.428388845,-51.42382764,91.36,6.909,29.9629,45.91366667,3.665666667,6.97
11/2/2014 3:57,2010.68756,55,-0.429634228,-51.42437657,90.77666667,6.866,29.9589,45.38566667,3.489333333,6.973666667
11/2/2014 3:57,2014.26111,55,-0.430906853,-51.42486599,89.57666667,6.774666667,29.95576667,46.01566667,3.7,6.973666667
